time,job ID,event type,scheduling class
67881803301,6256157013,0,1
67882549975,6256157417,0,1
67883183178,6256157013,1,1
67883210009,6256157470,0,1
67884039788,6256157417,1,1
67884084147,6256157493,0,1
67884881144,6256157470,1,1
67885781964,6256157493,1,1
67885850208,6256157530,0,1
67887611987,6256157530,1,1
67888548019,6256157735,0,1
67890659808,6256157735,1,1
67895175713,6256157878,0,0
67895971093,6255945471,4,2
67895971097,6255946092,4,0
67895971234,6255945524,5,0
67895971239,6255947735,5,2
67898662274,6256157878,1,0
67902544463,6256157248,0,0
67904331308,6256157248,1,0
67904376131,6256158079,0,2
67905387342,6256158098,0,0
67906240416,6256158079,1,2
67907072509,6256158137,0,0
67907863607,6256158098,1,0
67907881701,6256158166,0,1
67908657176,6256158137,1,0
67909449687,6256158166,1,1
67909467966,6256158248,0,2
67910344693,6256158273,0,2
67911135030,6256158248,1,2
67912923346,6256158273,1,2
67913740055,6256158350,0,0
67913747883,6256155251,4,0
67915333072,6256158350,1,0
67916236639,6256158885,0,0
67917797098,6256158885,1,0
67918834979,6256160322,0,2
67920366306,6256160322,1,2
67923295374,6256157878,4,0
67926656999,6256160536,0,1
67928386206,6256160536,1,1
67930962951,6256160649,0,0
67932630166,6256160649,1,0
67932651172,6256160698,0,0
67933425927,6256160422,0,1
67933432645,6256160409,0,1
67934511013,6256160698,1,0
67935277808,6256160409,1,1
67935277820,6256160422,1,1
67935296658,6256160765,0,0
67936814595,6256160765,1,0
67939826277,6256158098,4,0
67952650735,6256156300,3,0
67953578863,6256161106,0,1
67954480107,6256140084,1,0
67955411788,6256161106,1,1
67968000619,6256161488,0,1
67969754557,6256161488,1,1
67969774429,6256161528,0,1
67971406938,6256161528,1,1
67971424951,6256161557,0,1
67972300532,6256161826,0,1
67973086644,6256161557,1,1
67974017038,6256161826,1,1
67974274849,6256162894,0,1
67974281636,6256162896,0,1
67974285548,6256162898,0,0
67975822491,6256160409,4,1
67976670460,6256162898,1,0
67976670502,6256162894,1,1
67976670520,6256162896,1,1
67977786479,6256162987,0,1
67978603185,6256163018,0,1
67979372549,6256162987,1,1
67980228844,6256163018,1,1
67980249906,6256163069,0,1
67981892838,6256163069,1,1
67981921677,6256123721,4,1
67983574475,6256163168,0,1
67983585455,6256155723,4,0
67985269426,6256163168,1,1
67985298415,6256163206,0,0
67986992024,6256163206,1,0
67987024790,6256155444,4,2
67987024827,6256155581,5,0
67987024832,6256157270,5,2
67987919693,6256163279,0,1
67989832780,6256163279,1,1
67989859717,6256163324,0,1
67991448134,6256163324,1,1
67991467201,6256163373,0,1
67993057573,6256163373,1,1
67993902134,6256163617,0,1
67995507007,6256163617,1,1
68008111142,6256162898,4,0
68011825802,6256163206,4,0
68020617297,6184180471,5,2
68020629319,6256163840,0,1
68022558943,6256163840,1,1
68023573157,6184180640,5,2
68024501544,6184180444,5,2
68025340584,6256164295,0,2
68025340584,6256164295,1,2
68026164790,6256164328,0,2
68028460220,6256164328,1,2
68028485070,6256123759,4,1
68029311854,6256164434,0,2
68030872485,6256164434,1,2
68033598223,6256128623,4,1
68036244943,6256128529,4,1
68036245020,6256128570,5,1
68036245025,6256128903,5,1
68037163280,6256162896,4,1
68038011938,6256161826,4,1
68038011953,6256162987,5,1
68048311707,6256164853,0,1
68048317249,6256155253,4,1
68048317435,6256156705,4,0
68049126243,6256164877,0,1
68049968945,6256164853,1,1
68050114730,6256164890,0,1
68050121971,6256164892,0,1
68050880951,6256164877,1,1
68051690866,6256164890,1,1
68051690890,6256164892,1,1
68051707509,6256164933,0,1
68053636319,6256164933,1,1
68053651246,6256160536,4,1
68066116491,6256165252,0,2
68068161111,6256165252,1,2
68069012959,6256165323,0,0
68070783740,6256165323,1,0
68074240941,6256080628,4,1
68074240998,6256081657,5,1
68074241003,6256086676,5,1
68082558238,6256166079,0,2
68083607504,6256165871,0,0
68083610820,6256160422,4,1
68084507137,6256166079,1,2
68085284294,6256165871,1,0
68092090438,6256073026,4,1
68102183894,6256166534,0,0
68102985537,6256112515,4,1
68103762097,6256166534,1,0
68106948078,6256166635,0,1
68108502062,6256166635,1,1
68112198076,6256166748,0,0
68113807531,6256166748,1,0
68113829739,6256166798,0,1
68115441450,6256166798,1,1
68121503842,6256160649,4,0
68121503882,6256160698,5,0
68121503888,6256160765,5,0
68124919383,6255794663,4,1
68128118353,6256167040,0,0
68129724874,6256167040,1,0
68132524040,6256166776,0,1
68132527949,6256166778,0,1
68132530993,6256166800,0,1
68132534910,6256166534,4,0
68134226812,6256166776,1,1
68134226850,6256166778,1,1
68134226867,6256166800,1,1
68146752425,6256167540,0,0
68148353797,6256167540,1,0
68148415417,6256167575,0,1
68149986125,6256167575,1,1
68150003349,6256167646,0,1
68150008658,6256166904,0,1
68150012514,6256155446,4,0
68150783309,6256166748,4,0
68150783311,6256166772,0,0
68151518543,6256166904,1,1
68151518574,6256167646,1,1
68151538880,6256167681,0,1
68152322744,6256166772,1,0
68153104840,6256167681,1,1
68154933666,6256167788,0,1
68155042575,6256167040,4,0
68156622726,6256167788,1,1
68164176264,6256153158,4,1
68165674504,6256164853,4,1
68166416701,6256168100,0,0
68166443355,6256167540,4,0
68168036428,6256168100,1,0
68170344531,6256164890,4,1
68176189238,6256166800,4,1
68182660505,6256168100,4,0
68191738824,6256166772,4,0
68191738827,6256166774,0,0
68193972509,6256166774,1,0
68198535987,6256155234,4,1
68200139716,6256164892,4,1
68205255334,6256169015,0,0
68207139023,6256169015,1,0
68216264104,6256166904,4,1
68217072644,6256169255,0,0
68217111450,6256166778,4,1
68219071449,6256169255,1,0
68221534240,6256169388,0,0
68223198636,6256169388,1,0
68228173391,6256102441,4,2
68228173480,6256102533,5,0
68228173485,6256103105,5,0
68228173490,6256104289,5,2
68228995904,6256166774,4,0
68231381876,6256169015,4,0
68232989492,6256157417,4,1
68232989496,6256157493,4,1
68232989586,6256157530,5,1
68232989591,6256157735,5,1
68242949404,6256169388,4,0
68243767151,6256169484,0,1
68243771546,6256169862,0,2
68243788151,6256169255,4,0
68245679401,6256169484,1,1
68245679418,6256169862,1,2
68246430950,6256169900,0,0
68248046238,6256169900,1,0
68248945537,6256170445,0,0
68250790331,6256170445,1,0
68255402450,6256164877,4,1
68256971819,6256156104,4,1
68275041718,6256166776,4,1
68279935403,6256172132,0,2
68281680613,6256170410,0,2
68282566075,6256172132,1,2
68284341334,6256170410,1,2
68284341337,6256170882,0,0
68284341338,6256172013,0,2
68286793539,6256170882,1,0
68286815712,6256172013,1,2
68311327459,6256178241,0,1
68312186721,6256087200,4,1
68313299437,6256178241,1,1
68317261533,6256163018,4,1
68317261560,6256163069,5,1
68317261565,6256163168,5,1
68318926482,6255794204,4,1
68320953765,6256138858,4,2
68320953862,6256138950,5,0
68320953867,6256139460,5,2
68329366904,6256157470,4,1
68333017863,6256179032,0,1
68334599573,6256179032,1,1
68334616733,6256179078,0,2
68336329102,6256179078,1,2
68337064405,6256179150,0,0
68338594225,6256179150,1,0
68339477395,6256179390,0,0
68340338217,6256143185,4,0
68340338479,6256143227,5,0
68340338485,6256143300,5,0
68340338491,6256149269,5,0
68341150066,6256179390,1,0
68341492002,6256179669,0,2
68343757407,6256179669,1,2
68343799138,6256179715,0,0
68345612731,6256179715,1,0
68352755246,6256165871,4,0
68353701427,6256179685,0,1
68355770840,6256179685,1,1
68357585594,6256179984,0,1
68359279624,6256179984,1,1
68359297140,6256169484,4,1
68361834038,6256129505,4,1
68361834110,6256129793,5,1
68361834115,6256130189,5,1
68361834120,6256130441,5,1
68367019084,6256141702,4,0
68367019243,6256179715,4,0
68367928227,6256178241,4,1
68371560940,6256180240,0,0
68371560940,6256180240,1,0
68379414484,6256180345,0,0
68381161078,6256180345,1,0
68384365812,6256180441,0,0
68385920618,6256180441,1,0
68391493746,6256180493,0,0
68393360031,6256180493,1,0
68394971153,6256139717,1,0
68395044133,6256180683,0,0
68395806145,6256180700,0,1
68396666395,6256180683,1,0
68397476634,6256180700,1,1
68397492175,6256180745,0,1
68399453410,6256180745,1,1
68399480523,6256180787,0,1
68399493176,6256180790,0,1
68399502289,6256180792,0,0
68399502289,6256180792,1,0
68401303134,6256180790,1,1
68401303163,6256180787,1,1
68401338733,6256180836,0,1
68403061115,6256180836,1,1
68406309600,6256180345,4,0
68411751851,6256181059,0,1
68411791386,6256181061,0,1
68412665943,6256181089,0,0
68412676280,6256180441,4,0
68413453526,6256181059,1,1
68413453537,6256181061,1,1
68413478314,6256181108,0,1
68413483975,6256170410,3,2
68413493422,6256170882,5,0
68413493857,6256172013,5,2
68414671866,6256181089,1,0
68416408669,6256181108,1,1
68420068944,6256161488,4,1
68420069183,6256161528,5,1
68420069188,6256161557,5,1
68420069193,6256162894,5,1
68421650606,6256181110,0,0
68421684030,6256181063,0,1
68421700808,6256181091,0,1
68423402445,6256181063,1,1
68423402457,6256181091,1,1
68423402469,6256181110,1,0
68431645462,6256167646,4,1
68432505614,6256163840,3,1
68433344891,6256167681,4,1
68436424847,6256158166,4,1
68443544209,6256167575,4,1
68443544224,6256167788,5,1
68447667784,6256163279,4,1
68447667863,6256163324,5,1
68447667868,6256163373,5,1
68447667873,6256163617,5,1
68448480824,6256181836,0,0
68448506163,6256181089,4,0
68448506165,6256181093,0,0
68449341717,6256181063,4,1
68450109699,6256181093,1,0
68450109710,6256181836,1,0
68454282826,6256181091,4,1
68455112563,6256166635,4,1
68455112638,6255963034,4,2
68455112705,6255963217,5,0
68455112710,6255966146,5,2
68456008264,6255955331,4,2
68456008371,6255955435,5,0
68456008376,6255956244,5,2
68459973864,6256181061,4,1
68461590573,6256161106,4,1
68462322878,6256181110,4,0
68463488590,6256180836,4,1
68463488594,6256180790,4,1
68463488609,6256181108,5,1
68468966151,6256182330,0,2
68469829378,6256182351,0,0
68470662791,6256182330,1,2
68470687005,6256182384,0,2
68471485350,6256182351,1,0
68471507705,6256182409,0,0
68472333077,6256182384,1,2
68472350963,6256181093,4,0
68472350966,6256181106,0,0
68473117861,6256182409,1,0
68473184273,6256182916,0,0
68473974188,6256181106,1,0
68473990710,6256179984,4,1
68475070273,6256182916,1,0
68476730946,6256181836,4,0
68490639834,6256183715,0,2
68491397017,6256183734,0,2
68492149287,6256183715,1,2
68492952226,6256183734,1,2
68492978913,6256183775,0,0
68493842971,6256183845,0,0
68494638214,6256183775,1,0
68495393890,6256183845,1,0
68495414608,6256183896,0,0
68496516793,6256184107,0,0
68497304414,6256183896,1,0
68498321787,6256184107,1,0
68507811798,6256185276,0,2
68507815844,6256185278,0,2
68507823566,6256185280,0,2
68507825965,6256185282,0,2
68508567253,6256185300,0,0
68509336586,6256185311,0,1
68510106121,6256185276,1,2
68510106133,6256185278,1,2
68510106151,6256185280,1,2
68510106168,6256185282,1,2
68510132377,6256181106,4,0
68510891084,6256185300,1,0
68510891108,6256185311,1,1
68519761298,6256185608,0,0
68521546615,6256185608,1,0
68525628054,6256185337,0,1
68525632300,6256185362,0,1
68525636725,6256185380,0,1
68525639592,6256180493,4,0
68527284047,6256185337,1,1
68527284060,6256185362,1,1
68527284086,6256185380,1,1
68532646740,6256185912,0,0
68532651079,6256185914,0,1
68532669169,6256185918,0,1
68533472368,6256185929,0,1
68533492689,6256185931,0,1
68534312972,6256185912,1,0
68534312994,6256185914,1,1
68534313005,6256185918,1,1
68534344220,6256186000,0,0
68535151147,6256185929,1,1
68535151158,6256185931,1,1
68535932033,6256186000,1,0
68535948806,6256186058,0,0
68537499422,6256186058,1,0
68537525115,6256186105,0,1
68537537538,6256185608,4,0
68539469332,6256186105,1,1
68543303000,6256185910,0,1
68543322083,6256185916,0,1
68545588454,6256185910,1,1
68545588466,6256185916,1,1
68549912191,6256186347,0,0
68551407266,6256186347,1,0
68555332316,6256186497,0,0
68556862241,6256186497,1,0
68559236687,6256186778,0,2
68561098862,6256186778,1,2
68561838738,6256186827,0,0
68563315315,6256186827,1,0
68563587997,6256186950,0,1
68567460340,6256186950,1,1
68567460344,6256186992,0,1
68568171861,6256186992,1,1
68571585300,6256186529,0,0
68572381427,6256185910,4,1
68573212763,6256186529,1,0
68578376314,6256185916,4,1
68579239045,6256185380,4,1
68580850793,6256186497,4,0
68584338630,6256185393,0,1
68585906054,6256185393,1,1
68593345890,6256179078,4,2
68593346059,6256179150,5,0
68593346064,6256179390,5,0
68593346069,6256179669,5,2
68597426349,6256187885,0,1
68598963712,6256187885,1,1
68598980371,6256187935,0,1
68600604425,6256187935,1,1
68600620836,6256187989,0,1
68602130652,6256187989,1,1
68602144206,6256188032,0,1
68604059228,6256188032,1,1
68606521377,6256188180,0,2
68606530822,6256188182,0,2
68608173001,6256188182,1,2
68608173022,6256188180,1,2
68608205455,6256185914,4,1
68609049776,6256188327,0,0
68609056036,6256188372,0,0
68610612613,6256188372,1,0
68610612634,6256188327,1,0
68610668887,6256185929,4,1
68613634210,6256185931,4,1
68614366719,6256188655,0,1
68615949650,6256188655,1,1
68618635340,6256185393,4,1
68620420964,6256186950,4,1
68620420991,6256186992,5,1
68620420996,6256187885,5,1
68626437268,6256188922,0,2
68630233062,6256188922,1,2
68630263001,6256188976,0,0
68631050868,6256188372,4,0
68631856211,6256188976,1,0
68638227365,6256185311,4,1
68639178474,6256186000,4,0
68639178725,6256186058,4,0
68641753031,6256180745,4,1
68642579534,6256185912,4,0
68642579550,6256186347,5,0
68644363070,6256180700,4,1
68644363097,6256180787,5,1
68644363102,6256181059,5,1
68647322303,6256189565,0,1
68648157419,6256185918,4,1
68648927863,6256189565,1,1
68660154872,6256179032,4,1
68660154923,6256164933,4,1
68660154926,6256164963,0,1
68661676757,6256164963,1,1
68661695227,6256188976,4,0
68662449130,6256189986,0,2
68663919773,6256189986,1,2
68669943667,6256180683,4,0
68680361001,6256183715,4,2
68680361801,6256183775,5,0
68680361806,6256183896,5,0
68680361811,6256185282,5,2
68681277589,6256185362,4,1
68684337038,6256190511,0,0
68684344584,6256186529,4,0
68685168250,6256190535,0,0
68685932653,6256190511,1,0
68686708216,6256190535,1,0
68699002467,6256007654,4,2
68699002504,6256008053,5,0
68701893115,6256191008,0,1
68703588043,6256191008,1,1
68703608669,6256191108,0,0
68703622353,6256182351,4,0
68703622356,6256182382,0,0
68705321320,6256182382,1,0
68705321331,6256191108,1,0
68709545503,6256191349,0,0
68710691902,6256190853,0,0
68711505090,6256191349,1,0
68712243605,6256190853,1,0
68712243610,6256190882,0,0
68713011401,6256190882,1,0
68713011405,6256190884,0,0
68713789000,6256190884,1,0
68714653116,6256190511,4,0
68719546255,6256005235,4,1
68723273550,6256191314,0,0
68725657873,6256191314,1,0
68728104276,6256191108,4,0
68728104278,6256191110,0,0
68729686001,6256191110,1,0
68731719775,6256185337,4,1
68738541929,6256191349,4,0
68740173188,6256190882,5,0
68740173756,6256190884,5,0
68741077166,6256185412,0,1
68741079362,6256192362,0,1
68741082012,6256190853,5,0
68743041367,6256185412,1,1
68743041380,6256192362,1,1
68760734380,6256192387,0,1
68760736905,6256192410,0,1
68760738663,6256192737,0,2
68760743157,6256191110,4,0
68760743160,6256191142,0,0
68762275396,6256192737,1,2
68762275408,6256192387,1,1
68762275421,6256192410,1,1
68762275433,6256191142,1,0
68763134426,6256164963,4,1
68765681746,6256193523,0,2
68767802046,6256193523,1,2
68776479299,6256193889,0,0
68778508877,6256193889,1,0
68778528297,6256193954,0,0
68779334865,6256193132,0,2
68779342634,6256193134,0,0
68780168760,6256193954,1,0
68780188376,6256194041,0,0
68780931735,6256193132,1,2
68780931739,6256193449,0,0
68780931740,6256193559,0,0
68780931741,6256193659,0,2
68780931775,6256193134,1,0
68782632121,6256193449,1,0
68782632320,6256193559,1,0
68782632557,6256193659,1,2
68782632575,6256194041,1,0
68782712486,6256195647,0,0
68784406891,6256195647,1,0
68788569207,6256166798,4,1
68788569210,6256166802,0,1
68790095322,6256166802,1,1
68792635691,6256179685,4,1
68798785109,6256191142,4,0
68799602254,6255672594,4,2
68799602303,6255672675,5,0
68799602308,6255672730,5,0
68799602313,6255672847,5,2
68806031062,6256192410,4,1
68807752155,6256188182,4,2
68807752222,6256188327,5,0
68807752227,6256188922,5,2
68826616642,6256192412,0,1
68831117779,6256192412,1,1
68832841386,6256196659,0,2
68834321541,6256196659,1,2
68835130279,6256196765,0,0
68836835026,6256196765,1,0
68837867590,6256196902,0,0
68839885301,6256196902,1,0
68842410956,6255542965,4,0
68846939065,6256196763,0,1
68848574040,6256196763,1,1
68856460253,6256197708,0,1
68856489363,6256192412,4,1
68857401845,6256197733,0,0
68858229762,6256197708,1,1
68859022159,6256197733,1,0
68868286464,6256191314,4,0
68873703972,6256157248,4,0
68876936507,6256197733,4,0
68880038238,6256198404,0,0
68881649605,6256198404,1,0
68881684559,6256198447,0,0
68883330499,6256198447,1,0
68896192371,6256198724,0,1
68896194917,6256196763,4,1
68897016373,6256198754,0,1
68897791677,6256198724,1,1
68898621258,6256198754,1,1
68898643904,6256198804,0,1
68900262893,6256198804,1,1
68903503035,6256192362,4,1
68906830584,6256193889,4,0
68906830780,6256193954,5,0
68906830786,6256194041,5,0
68906830792,6256195647,5,0
68906830808,6256198447,4,0
68908491883,6256198404,4,0
68908491997,6256191008,4,1
68910767119,6256199131,0,2
68910773447,6256187935,4,1
68910773506,6256187989,5,1
68910773511,6256188032,5,1
68910773516,6256188655,5,1
68912396722,6256199131,1,2
68913306722,6256198721,0,1
68914844652,6256198721,1,1
68915627429,6256199248,0,1
68917538077,6256199248,1,1
68917667307,6256199295,0,0
68917681005,6256192387,4,1
68919242842,6256199295,1,0
68920039588,6256166802,4,1
68924344447,6256186105,4,1
68925948012,6256192443,0,1
68925955701,6256199293,0,0
68927441562,6256199293,1,0
68927441580,6256192443,1,1
68930828415,6256199607,0,0
68931652306,6256190535,4,0
68932468790,6256199607,1,0
68940510662,6256199295,4,0
68958918679,6256199914,0,2
68958929526,6256200080,0,1
68958931771,6256200095,0,1
68958946987,6256199607,4,0
68959668663,6256196765,4,0
68960657553,6256199914,1,2
68960657557,6256199991,0,0
68960657558,6256200065,0,0
68960657591,6256200080,1,1
68960657611,6256200095,1,1
68960675602,6256200374,0,2
68961357293,6256199991,1,0
68961357514,6256200065,1,0
68961414086,6256196659,4,2
68961414192,6256196902,5,0
68961414199,6256199131,5,2
68961414846,6256198804,4,1
68962197519,6256200374,1,2
68963031645,6256198721,4,1
68966125739,6256198754,4,1
68966125754,6256199248,5,1
68967189308,6256067417,4,0
68975576852,6256200816,0,2
68977136504,6256200816,1,2
68977174681,6256200115,0,1
68977992693,6256200906,0,0
68978778217,6256200115,1,1
68979643110,6256200906,1,0
68980448996,6256200994,0,0
68980459362,6256197708,4,1
68982354319,6256200994,1,0
68990336214,6256158079,4,2
68990336271,6256158137,5,0
68990336276,6256158248,5,2
68995927147,6256200932,0,2
68996715314,6256201516,0,2
68997534710,6256200932,1,2
68997534714,6256201059,0,0
68997534715,6256201406,0,2
68998344286,6256201059,1,0
68998345163,6256201406,1,2
68998345175,6256201516,1,2
69004323178,6256201899,0,2
69005919795,6256201899,1,2
69006789563,6256201956,0,0
69008348975,6256201956,1,0
69008367755,6256185300,5,0
69008367773,6256186778,5,2
69008367897,6256186827,5,0
69008367902,6256188180,5,2
69009217367,6256202023,0,0
69010077953,6255706654,4,2
69010081079,6255710324,5,0
69010081086,6255734907,5,2
69011087009,6256202023,1,0
69011930786,6256202190,0,1
69014133502,6256202190,1,1
69014156070,6256202223,0,0
69014525684,6256200115,4,1
69018375564,6256202223,1,0
69020822619,6256202338,0,1
69020828788,6256202342,0,0
69022447061,6256202338,1,1
69022447072,6256202342,1,0
69028901920,6256200136,0,1
69028907066,6256202206,0,1
69028909794,6256202192,0,1
69030686033,6256200136,1,1
69030686045,6256202192,1,1
69030686057,6256202206,1,1
69039895251,6256202748,0,2
69039906862,6256202750,0,1
69040722220,6256199293,4,0
69041549919,6256202750,1,1
69041549943,6256202748,1,2
69041666357,6256193132,4,2
69041666436,6256193449,5,0
69041666441,6256193559,5,0
69041666446,6256193659,5,2
69042659218,6256123923,5,1
69046936787,6256202340,0,1
69046941988,6256202595,0,0
69046944263,6256202706,0,1
69048002766,6256202892,0,1
69048714393,6256202595,1,0
69048714404,6256202340,1,1
69048714416,6256202706,1,1
69048750698,6256200136,4,1
69049550407,6256202892,1,1
69049586218,6256202942,0,1
69051053571,6256202942,1,1
69051801799,6256203002,0,2
69051823046,6256202342,4,0
69051823048,6256202346,0,0
69053287316,6256202346,1,0
69053287334,6256203002,1,2
69054016148,6256203047,0,0
69054299872,6256185412,4,1
69056009424,6256203047,1,0
69059845644,6256185439,0,1
69059847998,6256202982,0,1
69059850656,6256203206,0,2
69061569626,6256202982,1,1
69061569638,6256185439,1,1
69061569707,6256203206,1,2
69062384006,6256202206,4,1
69063987926,6256202190,4,1
69064710305,6256203338,0,2
69065517562,6256202192,4,1
69066920204,6256203338,1,2
69068470398,6256203426,0,0
69068533984,6254603451,5,0
69071231129,6256205486,0,2
69072862200,6256203426,1,0
69076003569,6256200816,4,2
69076003765,6256200906,5,0
69076003770,6256200994,5,0
69076003775,6256201516,5,2
69077580141,6256205486,1,2
69080475166,6256215604,0,0
69080477315,6256215606,0,0
69082301484,6256215604,1,0
69082301495,6256215606,1,0
69082316264,6256011964,4,2
69082316372,6256012230,5,0
69082316377,6256012661,5,0
69084216864,6256202706,4,1
69085232971,6256203340,0,1
69086259033,6256202340,4,1
69087176384,6256203340,1,1
69091334696,6256200080,4,1
69091335335,6256201899,4,2
69091335454,6256202023,5,0
69091335481,6256201956,5,0
69091335500,6256202748,5,2
69093373424,6256202346,4,0
69093373427,6256202368,0,0
69095054190,6256202368,1,0
69103630505,6256215704,0,2
69103639235,6256205471,0,0
69105530374,6256216558,0,2
69108704060,6256005175,4,1
69109740989,6256205471,1,0
69109741006,6256215704,1,2
69109741010,6256215767,0,0
69109741011,6256215817,0,0
69109741012,6256215883,0,2
69109741038,6256216558,1,2
69109741042,6256216838,0,0
69111811157,6256215604,4,0
69112722499,6256215767,1,0
69112722555,6256215817,1,0
69112820976,6256217767,0,0
69114045639,6256215606,4,0
69116092047,6256218750,0,2
69117153133,6256215883,1,2
69117153150,6256216838,1,0
69117153343,6256217767,1,0
69118143573,6256218750,1,2
69119986586,6256202368,4,0
69125582750,6256219145,0,0
69127706022,6256219145,1,0
69133294137,6256203340,4,1
69136175782,6256219367,0,2
69137912840,6256219367,1,2
69137947394,6256219395,0,0
69138828599,6256219415,0,0
69139814236,6256219395,1,0
69142987230,6256219415,1,0
69147426187,6256219982,0,2
69149363106,6256219982,1,2
69150360146,6256219316,0,1
69151996936,6256219316,1,1
69153684821,6256219145,4,0
69153685296,6256202982,4,1
69163764910,6256220529,0,0
69165389632,6256220529,1,0
69166263502,6256200095,4,1
69169239530,6256219966,0,2
69170771731,6256219966,1,2
69170771735,6256220034,0,0
69170771736,6256220093,0,0
69170771737,6256220378,0,2
69171638294,6256220034,1,0
69171638359,6256220093,1,0
69171645705,6256220378,1,2
69181870723,6256200138,0,1
69182736803,6256222833,0,1
69183549879,6256200138,1,1
69184388110,6256222833,1,1
69184442318,6256219316,4,1
69192005135,6256220529,4,0
69200179630,6256222864,0,1
69200182296,6256222889,0,1
69200184270,6256222908,0,1
69201659998,6256222864,1,1
69201660013,6256222889,1,1
69201660026,6256222908,1,1
69201679220,6256216558,4,2
69201679319,6256216838,5,0
69201679324,6256217767,5,0
69201679329,6256218750,5,2
69216811432,6256153989,4,1
69216811469,6256154037,5,1
69216811474,6256154198,5,1
69222405483,6256215767,4,0
69222405487,6256215704,4,2
69222405524,6256215817,5,0
69222405529,6256215883,5,2
69229362396,6256205471,4,0
69230186754,6256223448,0,2
69232119913,6256223448,1,2
69232119917,6256223503,0,0
69232119918,6256223547,0,0
69232139210,6256223807,0,2
69232144861,6256152162,4,1
69232946892,6256223503,1,0
69232947144,6256223547,1,0
69233667566,6256223807,1,2
69236881297,6256185439,4,1
69242748487,6256185479,0,1
69242763604,6256223638,0,1
69244278096,6256223638,1,1
69244278114,6256185479,1,1
69249807971,6256224198,0,0
69249814133,6256224200,0,1
69250684259,6256224222,0,1
69251449516,6256224198,1,0
69251449527,6256224200,1,1
69251465088,6256224240,0,1
69252231154,6256224222,1,1
69252247044,6256224255,0,1
69253352150,6256224240,1,1
69253373299,6256222908,4,1
69254156388,6256224255,1,1
69270537443,6256224561,0,2
69271410839,6256185479,4,1
69271411437,6256200932,4,2
69271411574,6256201059,5,0
69271411579,6256201406,5,2
69272378586,6256224561,1,2
69273410015,6256224631,0,0
69274204425,6256222934,0,1
69274206940,6256224463,0,1
69274209214,6256224465,0,0
69274211009,6256224467,0,1
69274212927,6256224469,0,1
69274527977,6256189565,4,1
69275306295,6256224631,1,0
69276169782,6256224465,1,0
69276169793,6256224467,1,1
69276169805,6256224469,1,1
69276169817,6256222934,1,1
69276169829,6256224463,1,1
69284385461,6256224198,4,0
69288842996,6256219966,4,2
69288845637,6256220034,5,0
69288845645,6256220093,5,0
69288845671,6256220378,5,2
69291523608,6256225450,0,0
69292303146,6256224494,0,1
69292307155,6256224563,0,1
69293921674,6256225450,1,0
69295069655,6256224563,1,1
69295069672,6256224494,1,1
69295095032,6256225535,0,2
69296988929,6256225535,1,2
69302004510,6256225686,0,0
69303716960,6256225686,1,0
69303748487,6256222934,4,1
69306880469,6256224463,4,1
69307995904,6256202892,4,1
69307995910,6256202913,0,1
69307995911,6256202940,0,1
69308994401,6256224240,4,1
69309729569,6256202913,1,1
69309729607,6256202940,1,1
69312139053,6256225907,0,0
69313765480,6256225907,1,0
69315413495,6256224200,4,1
69319132349,6256225686,4,0
69321549396,6256225948,0,0
69321552819,6256225854,0,2
69321557302,6256225944,0,1
69321559574,6256225946,0,2
69322257649,6256225450,4,0
69322959584,6256225854,1,2
69322959588,6256225904,0,0
69322959610,6256225946,1,2
69322959694,6256225944,1,1
69322959720,6256225948,1,0
69323758864,6256225904,1,0
69323773433,6256192737,4,2
69323773540,6256193134,5,0
69323773545,6256193523,5,2
69324658540,6256226264,0,0
69326071831,6256226264,1,0
69340520019,6256225969,0,0
69340556690,6256226079,0,0
69342409957,6256225969,1,0
69342410337,6256226079,1,0
69343576264,6256222889,4,1
69344490100,6256225907,4,0
69344490102,6256225926,0,0
69346089097,6256225926,1,0
69355652250,6256226264,4,0
69362582217,6240018233,5,1
69363653739,6233996947,5,1
69364438117,6233996979,5,1
69364461632,6256225948,4,0
69365280532,6233996999,5,1
69366124513,6233997035,5,1
69366953809,6233997073,5,1
69366976917,6256227496,0,0
69367671995,6218844729,5,1
69368403110,6256227496,1,0
69368422023,6256227542,0,1
69369322569,6256227562,0,1
69369326429,6256224255,4,1
69370158422,6256227542,1,1
69370183718,6256227573,0,1
69370963376,6256227562,1,1
69370985394,6256227593,0,1
69372060618,6256227573,1,1
69372154875,6256227605,0,1
69372471551,6256227607,0,1
69373437988,6256227593,1,1
69373564314,6256227631,0,1
69374842156,6256227605,1,1
69374842181,6256227607,1,1
69376138665,6256227631,1,1
69376212658,6256225926,4,0
69376212661,6256225929,0,0
69377804120,6256225929,1,0
69379474707,6256222864,4,1
69387199684,6256227496,4,0
69398029501,6256222951,0,1
69398033874,6256227800,0,1
69399456083,6256227800,1,1
69399456087,6256227843,0,1
69399456088,6256228325,0,1
69399456197,6256222951,1,1
69400305342,6256227843,1,1
69400307953,6256228325,1,1
69403542745,6256202750,4,1
69406227644,6256230227,0,0
69408302022,6256230227,1,0
69409254706,6256224222,4,1
69410118352,6256230192,0,2
69411765422,6256230192,1,2
69411765426,6256230449,0,2
69412580926,6256230449,1,2
69416748708,6256224465,4,0
69416748982,6256225929,4,0
69424554858,6256230227,4,0
69426983756,6256230972,0,0
69426987937,6256230306,0,0
69428923958,6256230972,1,0
